Date,Time,Accel_X (g),Accel_Y (g),Accel_Z (g),Gyro_X (°/s),Gyro_Y (°/s),Gyro_Z (°/s),Mag_X (G),Mag_Y (G),Mag_Z (G),Timestamp (s),timestamp,shot_type
2025-10-20,13:12:54.125,-0.17847949980500102,-1.6083447016823986,0.030396890664113226,-48.7512187654584,43.4419192558635,-122.74061578678032,0.28132,-0.2079,0.2121,9304.0,1970-01-01 00:00:09.300,smash
2025-10-20,13:12:54.220,0.020473268846424614,-1.4133650396173343,-0.1915116929786701,-57.791253051172674,78.19884268443491,-81.1545606439232,0.28987,-0.19266,0.2121,9404.0,1970-01-01 00:00:09.400,smash
2025-10-20,13:12:54.323,-0.05603253531728526,-1.2525489397440286,-0.1765065965741851,-69.03503133688697,76.47092211300635,-50.96128721535178,0.28179,-0.20371,0.2121,9504.0,1970-01-01 00:00:09.500,smash
2025-10-20,13:12:54.424,-0.06881080808214697,-1.359051899366788,-0.3679622785225755,-87.67659990831552,94.87187668443491,-60.31461378678035,0.26588,-0.21589,0.2121,9604.0,1970-01-01 00:00:09.600,smash
2025-10-20,13:12:54.525,0.44792789320939935,-1.7876290730389903,-0.7051412278428352,-94.20265733688694,69.05551925586349,-59.68256892963749,0.26035,-0.22189,0.2121,9704.0,1970-01-01 00:00:09.700,smash
2025-10-20,13:12:54.618,1.2771020691446722,-1.945749678423168,-0.3558432371082946,-41.10454476545839,-64.26168845842216,58.99071678464818,0.22851,-0.24972,0.2121,9804.0,1970-01-01 00:00:09.800,smash
2025-10-20,13:12:54.724,0.8757465768033931,-0.9655297010428547,0.2585726036840976,56.845400091684425,-129.68859560127925,344.85018221321945,-0.04475,-0.37782,0.2121,9904.0,1970-01-01 00:00:09.900,smash
2025-10-20,13:12:54.822,-0.5413647062507422,1.9984158128625908,0.56082318404412,304.16613552025575,-226.37214960127923,605.567515927505,-0.51157,-0.2674,0.2121,10004.0,1970-01-01 00:00:10.000,smash
2025-10-20,13:12:54.924,0.2152889195828441,4.23104331042524,1.4010879183641363,154.8212129488272,-383.64523245842196,-233.55724721535174,-0.50718,0.25965,0.2121,10104.0,1970-01-01 00:00:10.100,smash
2025-10-20,13:12:55.024,-0.0478313823953956,4.995006639154819,0.48591197357609284,-199.65971933688684,-684.6392116012789,-241.60154692963718,-0.33853,0.00826,0.2121,10204.0,1970-01-01 00:00:10.200,smash
2025-10-20,13:12:55.124,-0.6435242387782353,3.937201940905413,-0.16471162516125007,-230.9572259083154,-402.0036444584219,-130.3703320724948,-0.1233,0.31116,0.2121,10304.0,1970-01-01 00:00:10.300,smash
2025-10-20,13:12:55.224,-1.2799586030816557,2.470763751468301,-0.46689299916435356,136.64164266311292,16.65921525586347,277.80392849893383,0.00909,0.45223,0.2121,10404.0,1970-01-01 00:00:10.400,smash
2025-10-20,13:12:55.323,0.06856082672029071,0.5548588162302125,0.36669913110520364,188.94259780597008,294.77839011300625,-195.4658240724946,0.00559,0.26408,0.2121,10504.0,1970-01-01 00:00:10.500,smash
2025-10-20,13:12:55.425,-0.15824253141034028,-0.3947177111148364,-0.4474618644206201,28.783709520255876,200.1083301130063,17.489979356076752,0.09595,0.15251,0.2121,10604.0,1970-01-01 00:00:10.600,smash
2025-10-20,13:12:55.520,-0.19928148862152045,-0.6457497506825456,-0.7264765392231181,54.36942580597012,206.41896154157772,-24.367308643923216,0.17201,0.07505,0.2121,10704.0,1970-01-01 00:00:10.700,smash
2025-10-20,13:12:55.625,0.12446124482995385,-0.8776611567215251,-0.5772059607993796,124.04279666311295,181.82340097014915,-22.940763215351797,0.24089,-0.0558,0.2121,10804.0,1970-01-01 00:00:10.800,smash
2025-10-20,13:12:55.725,0.209788990964286,-1.1732149806190062,-0.3284369740169842,91.3304158059701,112.46062925586348,-2.6407820724946673,0.25149,-0.18203,0.2121,10904.0,1970-01-01 00:00:10.900,smash
2025-10-20,13:12:55.823,0.13863565704363578,-1.344632016797171,0.02762766777922446,38.06773752025584,66.8071412558635,-34.81373835820894,0.23836,-0.2727,0.2121,11004.0,1970-01-01 00:00:11.000,smash
2025-10-20,13:12:55.925,0.010543120708617282,-1.2710379493205157,0.41075899523411985,-5.966682765458421,16.617379541577808,-77.60378350106606,0.22888,-0.30533,0.2121,11104.0,1970-01-01 00:00:11.100,smash
2025-10-20,13:12:56.023,-0.1755688714022458,-1.472964562842814,0.5204887549909482,-24.620799051172693,-9.183665886993607,-121.1625120724946,0.22174,-0.30823,0.2121,11204.0,1970-01-01 00:00:11.200,smash
2025-10-20,13:12:56.125,-0.15110622766665616,-1.6854249152827387,0.26091768115956643,-39.48871219402982,15.615708684434948,-132.7911257867803,0.21839,-0.29391,0.2121,11304.0,1970-01-01 00:00:11.300,smash
2025-10-20,13:12:56.224,-0.060051559286033104,-1.686756459808571,-0.06610228129274523,-54.938353908315534,60.2215952558635,-108.23385064392319,0.24366,-0.26538,0.2121,11404.0,1970-01-01 00:00:11.400,smash
2025-10-20,13:12:56.325,-0.0008114717413040289,-1.3895928079850448,-0.21144321565768898,-72.87197333688695,78.8384472558635,-66.18387121535179,0.24077,-0.26408,0.2121,11504.0,1970-01-01 00:00:11.500,smash
2025-10-20,13:12:56.425,-0.17553896438922698,-1.355403893982228,-0.21449605628664548,-87.91929133688694,88.36876439872063,-59.91058492963749,0.22801,-0.27422,0.2121,11604.0,1970-01-01 00:00:11.600,smash
2025-10-20,13:12:56.525,0.2812607729610309,-1.7868942695592522,-0.5666027066636213,-95.94189505117266,97.80522039872062,-70.81509721535177,0.22026,-0.27736,0.2121,11704.0,1970-01-01 00:00:11.700,smash
2025-10-20,13:12:56.625,1.1518024785399137,-2.221622622882783,-0.44427707617930134,-46.54891190831553,-18.49327360127933,43.314716213219626,0.2174,-0.29442,0.2121,11804.0,1970-01-01 00:00:11.800,smash
2025-10-20,13:12:56.724,0.8981921358300557,-1.3044958143526348,0.0033293736742720163,64.02349066311298,-77.64686817270784,324.462560784648,-0.02517,-0.40765,0.2121,11904.0,1970-01-01 00:00:11.900,smash
2025-10-20,13:12:56.824,-0.47794799221468715,1.5992402826913918,0.5689133277889138,341.7690375202557,-198.9675670298507,611.3338930703621,-0.49389,-0.31411,0.2121,12004.0,1970-01-01 00:00:12.000,smash
2025-10-20,13:12:56.924,0.04219246109085884,4.5765473353849035,1.781489069978061,6.313258377398647,-236.23810645842207,-131.8890735010661,-0.51883,0.24706,0.2121,12104.0,1970-01-01 00:00:12.100,smash
2025-10-20,13:12:57.023,-0.059920113707314836,5.420751871694128,0.5994784964241884,-266.08909276545825,-616.4615613155647,-190.86523807249438,-0.39032,0.11872,0.2121,12204.0,1970-01-01 00:00:12.200,smash
2025-10-20,13:12:57.125,-0.769227483555508,4.265546416281052,-0.32903108524302194,-195.06569733688693,-468.1498724584219,-138.29601435820902,-0.14334,0.18972,0.2121,12304.0,1970-01-01 00:00:12.300,smash
2025-10-20,13:12:57.225,-1.3592715389181986,2.6245565987719335,-0.8742076258169736,305.10517466311285,-65.66947474413651,199.0424182132196,0.05378,0.43253,0.2121,12404.0,1970-01-01 00:00:12.400,smash
