Date,Time,Accel_X (g),Accel_Y (g),Accel_Z (g),Gyro_X (°/s),Gyro_Y (°/s),Gyro_Z (°/s),Mag_X (G),Mag_Y (G),Mag_Z (G),Timestamp (s),shot_type
2025-10-20,13:12:59.324,0.66566,3.35641,0.32086,109.96731,95.83736,-379.18759,-0.02284,0.43236,0.2121,14504.0,smash
2025-10-20,13:12:59.425,0.58832,1.61756,-0.42764,163.17114,244.28943,-102.21809,-0.09368,0.35577,0.2121,14604.0,smash
2025-10-20,13:12:59.524,0.72993,1.01767,-0.90488,207.04231,291.20044,-25.78118,0.03543,0.25126,0.2121,14704.0,smash
2025-10-20,13:12:59.625,0.84796,0.59781,-1.11851,263.19675,303.15125,120.65367,0.2419,0.07398,0.2121,14804.0,smash
2025-10-20,13:12:59.725,0.67479,-0.08832,-0.99343,200.19946,102.66738,135.07918,0.31698,-0.11957,0.2121,14904.0,smash
2025-10-20,13:12:59.824,0.83539,-0.45835,-0.65871,112.23142,-53.3116,55.69325,0.29795,-0.22801,0.2121,15004.0,smash
2025-10-20,13:12:59.924,0.70918,-0.62092,-0.32763,53.09246,-105.40664,3.0717,0.27363,-0.27014,0.2121,15104.0,smash
2025-10-20,13:13:00.025,0.50907,-0.57445,-0.18861,33.95793,-116.8511,-52.18564,0.2603,-0.26499,0.2121,15204.0,smash
2025-10-20,13:13:00.125,0.19431,-0.73611,-0.15256,41.40308,-82.57815,-51.8657,0.25335,-0.24636,0.2121,15304.0,smash
2025-10-20,13:13:00.220,0.43071,-0.85702,-0.68658,41.59402,-27.94929,-47.26029,0.25528,-0.23154,0.2121,15404.0,smash
2025-10-20,13:13:00.325,0.75745,-0.58855,-0.95725,22.55054,-3.34592,-10.15347,0.26244,-0.22166,0.2121,15504.0,smash
2025-10-20,13:13:00.425,0.66091,-0.34267,-0.72185,21.91406,-8.5771,3.75722,0.26159,-0.22725,0.2121,15604.0,smash
2025-10-20,13:13:00.524,0.46787,-0.32206,-0.79417,10.18762,-17.08975,4.3429,0.25475,-0.2424,0.2121,15704.0,smash
2025-10-20,13:13:00.624,0.98071,-0.49567,-1.26973,16.38157,64.98486,-2.19668,0.25907,-0.24695,0.2121,15804.0,smash
2025-10-20,13:13:00.725,2.36908,-0.99034,-1.08793,86.22539,-110.67327,102.78337,0.25685,-0.28738,0.2121,15904.0,smash
2025-10-20,13:13:00.825,1.98728,0.84681,0.09009,198.7328,-258.5044,505.806,-0.04065,-0.44768,0.2121,16004.0,smash
2025-10-20,13:13:00.924,-0.54684,4.4441,-0.15102,311.3264,-213.2256,743.2292,-0.54726,-0.21699,0.2121,16104.0,smash
2025-10-20,13:13:01.025,-1.38422,7.69746,0.77949,546.728,-526.9992,164.1976,-0.42613,0.40382,0.2121,16204.0,smash
2025-10-20,13:13:01.124,2.98781,6.02965,-0.93516,-75.04,-1178.0972,-651.1232,-0.31838,-0.08367,0.2121,16304.0,smash
2025-10-20,13:13:01.224,-4.30227,5.05238,-0.42453,-404.37931,-202.07726,888.34354,-0.13004,0.47874,0.2121,16404.0,smash
2025-10-20,13:13:01.325,0.36699,3.24105,0.1648,435.0024,286.3672,-415.408,-0.1233,0.44821,0.2121,16504.0,smash
2025-10-20,13:13:01.424,0.70312,1.50011,-0.62166,297.06808,395.62825,98.72668,0.02778,0.1568,0.2121,16604.0,smash
2025-10-20,13:13:01.525,0.8037,0.36525,-1.09218,89.38118,308.9595,147.58169,0.24893,-0.03356,0.2121,16704.0,smash
2025-10-20,13:13:01.625,0.87282,-0.28802,-1.16818,109.73225,154.93242,48.98296,0.31285,-0.13862,0.2121,16804.0,smash
2025-10-20,13:13:01.725,1.01286,-0.56349,-1.02359,89.14915,17.44102,6.60024,0.32398,-0.17807,0.2121,16904.0,smash
2025-10-20,13:13:01.824,1.05635,-0.55078,-0.58118,64.57559,-61.17246,31.96298,0.31865,-0.19948,0.2121,17004.0,smash
2025-10-20,13:13:01.920,1.04186,-0.61512,-0.34936,32.48921,-82.39607,24.12268,0.30114,-0.23005,0.2121,17104.0,smash
2025-10-20,13:13:02.025,0.63047,-0.48276,-0.31504,34.6363,-47.49792,-15.0493,0.29584,-0.23882,0.2121,17204.0,smash
2025-10-20,13:13:02.123,0.50163,-0.34549,-0.18701,42.85327,-74.30559,-27.14231,0.29811,-0.23028,0.2121,17304.0,smash
2025-10-20,13:13:02.225,0.41272,-0.77658,-0.36889,58.49766,-66.43989,-40.59295,0.28987,-0.22473,0.2121,17404.0,smash
2025-10-20,13:13:02.321,0.74465,-0.69273,-0.81254,25.88276,-37.59792,-40.93007,0.29461,-0.20674,0.2121,17504.0,smash
2025-10-20,13:13:02.425,0.77431,-0.35681,-0.71026,15.25525,-1.55896,-2.96541,0.29871,-0.19619,0.2121,17604.0,smash
2025-10-20,13:13:02.521,0.61543,-0.29916,-0.74079,16.20352,-11.8916,5.65328,0.29461,-0.20324,0.2121,17704.0,smash
2025-10-20,13:13:02.625,0.77009,-0.29494,-1.00493,-22.39263,14.40447,-7.87842,0.29543,-0.20806,0.2121,17804.0,smash
2025-10-20,13:13:02.724,1.37076,-0.41614,-1.40273,-61.43752,-8.20488,-53.93891,0.31372,-0.16968,0.2121,17904.0,smash
2025-10-20,13:13:02.824,2.83813,-0.5674,-1.22305,127.235,-297.80622,108.17125,0.25225,-0.18054,0.2121,18004.0,smash
2025-10-20,13:13:02.923,1.70493,2.12874,-0.02042,380.8056,-162.5344,525.6608,-0.12027,-0.40882,0.2121,18104.0,smash
2025-10-20,13:13:03.024,-0.91438,5.50289,-0.42074,362.9584,-217.9492,793.9316,-0.60187,-0.12092,0.2121,18204.0,smash
2025-10-20,13:13:03.122,-0.89234,7.8541,3.04723,-2.2176,-595.8512,-302.6576,-0.48247,0.31512,0.2121,18304.0,smash
2025-10-20,13:13:03.225,0.74668,5.68086,-2.43082,126.938,-1112.0816,236.1576,-0.27043,-0.06666,0.2121,18404.0,smash
2025-10-20,13:13:03.324,-2.67336,4.17434,-0.0841,241.87257,59.16548,-1.84925,-0.02307,0.50391,0.2121,18504.0,smash
2025-10-20,13:13:03.424,0.66986,2.74514,-0.37963,411.94622,307.10275,-187.29517,-0.07398,0.28255,0.2121,18604.0,smash
2025-10-20,13:13:03.523,0.58013,0.70206,-1.18326,158.28398,327.3687,143.79826,0.117,0.05967,0.2121,18704.0,smash
2025-10-20,13:13:03.620,0.67064,-0.07011,-1.38835,185.17866,197.29182,92.27291,0.28204,-0.09545,0.2121,18804.0,smash
2025-10-20,13:13:03.720,0.61448,-0.38456,-0.95648,137.53572,71.87329,80.74248,0.30486,-0.21793,0.2121,18904.0,smash
2025-10-20,13:13:03.821,0.75268,-0.72596,-0.35689,75.70422,-52.73232,29.5199,0.28507,-0.27876,0.2121,19004.0,smash
2025-10-20,13:13:03.924,0.7406,-0.90177,-0.22701,48.2198,-52.22234,13.67933,0.26827,-0.30696,0.2121,19104.0,smash
2025-10-20,13:13:04.025,0.61589,-0.76839,-0.28922,35.3606,-30.99229,-14.29775,0.26086,-0.31264,0.2121,19204.0,smash
2025-10-20,13:13:04.122,0.45288,-0.51739,-0.23812,8.80188,-58.74902,-8.81678,0.26338,-0.30906,0.2121,19304.0,smash
2025-10-20,13:13:04.224,0.25545,-0.70252,-0.30056,9.14268,-67.96421,-17.70496,0.25528,-0.30426,0.2121,19404.0,smash
2025-10-20,13:13:04.323,0.61746,-0.89944,-0.78914,21.15432,-23.46416,-26.88195,0.25708,-0.29111,0.2121,19504.0,smash
2025-10-20,13:13:04.424,0.77227,-0.64037,-0.62342,20.06426,-2.26633,1.38876,0.26209,-0.28533,0.2121,19604.0,smash
2025-10-20,13:13:04.524,0.60317,-0.46854,-0.54213,6.46868,-15.1207,14.31814,0.25452,-0.29484,0.2121,19704.0,smash
2025-10-20,13:13:04.625,0.61292,-0.44268,-0.72186,9.24661,-16.7417,-2.66801,0.24669,-0.29972,0.2121,19804.0,smash
2025-10-20,13:13:04.723,0.88972,-0.57339,-1.01056,20.87234,20.75793,-1.90357,0.24776,-0.30417,0.2121,19904.0,smash
2025-10-20,13:13:04.824,1.16353,-0.9185,-0.94232,8.90098,-29.03694,-1.83916,0.2525,-0.31285,0.2121,20004.0,smash
2025-10-20,13:13:04.923,1.74618,-1.20342,-0.42989,-23.18137,-225.69551,66.89245,0.20884,-0.32864,0.2121,20104.0,smash
2025-10-20,13:13:05.023,1.62457,-0.15491,-0.14584,85.66438,-358.96691,371.42809,-0.1044,-0.39418,0.2121,20204.0,smash
2025-10-20,13:13:05.122,-0.36271,2.71484,-0.0206,298.2784,-186.718,585.2812,-0.53724,-0.25196,0.2121,20304.0,smash
2025-10-20,13:13:05.221,-0.02918,5.98602,0.34988,505.9684,-489.6136,348.5972,-0.56661,0.23129,0.2121,20404.0,smash
2025-10-20,13:13:05.323,2.795,6.8934,2.15461,-436.9792,-544.2416,-1149.4336,-0.38644,0.09789,0.2121,20504.0,smash
2025-10-20,13:13:05.425,-2.04359,5.85,-2.74699,75.95,-1048.9416,849.4192,-0.17372,0.23079,0.2121,20604.0,smash
2025-10-20,13:13:05.525,-0.66926,4.13996,-0.43219,407.74224,251.71692,-270.19634,-0.02844,0.42537,0.2121,20704.0,smash
2025-10-20,13:13:05.620,0.77037,2.05986,-1.0772,348.79267,321.09408,21.89345,0.05808,0.17372,0.2121,20804.0,smash
2025-10-20,13:13:05.720,0.5448,0.19174,-1.50052,259.79846,194.44944,82.84844,0.21723,-0.05128,0.2121,20904.0,smash
2025-10-20,13:13:05.823,0.62865,-0.29231,-0.86092,221.67847,118.42295,28.69427,0.27977,-0.18988,0.2121,21004.0,smash
2025-10-20,13:13:05.923,0.71027,-0.54424,-0.3896,84.74539,-5.89907,44.45324,0.28668,-0.25266,0.2121,21104.0,smash
2025-10-20,13:13:06.021,0.73817,-0.65722,-0.23743,18.24023,-48.76282,59.0441,0.2592,-0.30025,0.2121,21204.0,smash
2025-10-20,13:13:06.125,0.50741,-0.75002,-0.45116,15.4188,-55.21055,14.73043,0.22608,-0.33353,0.2121,21304.0,smash
2025-10-20,13:13:06.222,0.52961,-0.60771,-0.38973,30.29297,-68.3606,-55.49999,0.23154,-0.32699,0.2121,21404.0,smash
2025-10-20,13:13:06.325,0.51997,-0.38519,-0.13005,5.11516,-116.12681,-51.00517,0.24147,-0.2995,0.2121,21504.0,smash
2025-10-20,13:13:06.424,0.15167,-0.96122,-0.47351,26.15991,-69.74875,-68.52761,0.23306,-0.27346,0.2121,21604.0,smash
2025-10-20,13:13:06.520,0.73185,-0.8262,-1.04729,22.66655,0.18208,-53.55454,0.26035,-0.23867,0.2121,21704.0,smash
2025-10-20,13:13:06.621,0.65634,-0.393,-0.70217,-0.86528,-20.04331,11.20779,0.26614,-0.22927,0.2121,21804.0,smash
2025-10-20,13:13:06.725,0.48726,-0.36739,-0.96905,-4.65271,5.25212,6.07576,0.25941,-0.23867,0.2121,21904.0,smash
2025-10-20,13:13:06.825,1.1901,-0.60182,-1.25962,-30.68936,49.74089,-43.09508,0.27826,-0.22271,0.2121,22004.0,smash
2025-10-20,13:13:06.924,2.40368,-0.81425,-0.98047,19.78469,-243.99375,110.2699,0.24403,-0.22212,0.2121,22104.0,smash
2025-10-20,13:13:07.025,1.61604,0.87055,-0.13568,226.5452,-259.4368,477.5876,-0.12368,-0.37627,0.2121,22204.0,smash
2025-10-20,13:13:07.122,-0.78898,3.8666,-0.32922,326.4184,-172.2896,708.6296,-0.56172,-0.19136,0.2121,22304.0,smash
2025-10-20,13:13:07.225,-0.72227,7.29859,0.78145,418.8268,-609.602,193.816,-0.52268,0.3227,0.2121,22404.0,smash
2025-10-20,13:13:07.324,2.80379,5.58371,-0.79344,-78.4812,-995.05,-956.5668,-0.2988,-0.11048,0.2121,22504.0,smash
2025-10-20,13:13:07.425,-1.93945,6.03531,-0.63586,-92.67269,-553.74724,888.07454,-0.09696,0.46889,0.2121,22604.0,smash
2025-10-20,13:13:07.523,0.46121,3.66824,-0.05527,373.0832,266.5096,-432.5496,-0.03846,0.37269,0.2121,22704.0,smash
2025-10-20,13:13:07.624,0.89966,1.65403,-0.97812,289.93946,410.17664,9.1311,0.10201,0.14948,0.2121,22804.0,smash
2025-10-20,13:13:07.722,1.02072,0.24865,-1.58779,203.08021,278.928,77.10488,0.29158,-0.02238,0.2121,22904.0,smash
2025-10-20,13:13:07.822,1.01469,-0.17703,-0.81577,141.87019,87.92776,61.48181,0.33709,-0.11287,0.2121,23004.0,smash
2025-10-20,13:13:07.925,1.0875,-0.31175,-0.39106,101.75295,-54.93098,91.93739,0.32747,-0.1839,0.2121,23104.0,smash
2025-10-20,13:13:08.022,0.77863,-0.55296,-0.24505,73.5531,-108.72275,84.96674,0.28289,-0.2716,0.2121,23204.0,smash
2025-10-20,13:13:08.122,0.45759,-0.6533,-0.1727,51.349,-116.19851,6.7833,0.24613,-0.31349,0.2121,23304.0,smash
2025-10-20,13:13:08.225,0.36046,-0.51192,0.02765,40.53054,-103.35623,-32.45418,0.23482,-0.31866,0.2121,23404.0,smash
2025-10-20,13:13:08.323,0.22294,-0.55412,-0.11799,11.51616,-77.82554,-35.93601,0.22748,-0.30789,0.2121,23504.0,smash
2025-10-20,13:13:08.419,0.47032,-1.16208,-0.89095,-3.94292,-19.94663,-60.01843,0.23508,-0.28129,0.2121,23604.0,smash
2025-10-20,13:13:08.524,0.73498,-0.55881,-0.87416,-9.81218,13.67937,-17.65128,0.26221,-0.24403,0.2121,23704.0,smash
2025-10-20,13:13:08.624,0.46411,-0.34345,-0.66616,-1.11343,1.88928,4.18024,0.26361,-0.24139,0.2121,23804.0,smash
2025-10-20,13:13:08.725,0.62342,-0.27807,-1.02941,-5.07649,17.23799,-8.56931,0.26571,-0.24054,0.2121,23904.0,smash
2025-10-20,13:13:08.819,1.04742,-0.51311,-1.19578,-13.52227,42.63171,-36.81425,0.28709,-0.22447,0.2121,24004.0,smash
2025-10-20,13:13:08.924,1.98692,-0.75975,-1.02099,2.59263,-159.96541,12.57991,0.29321,-0.21047,0.2121,24104.0,smash
2025-10-20,13:13:09.024,2.38932,-0.18975,-0.45463,146.33112,-379.89453,303.78116,0.05179,-0.3165,0.2121,24204.0,smash
2025-10-20,13:13:09.118,-0.06387,2.70602,-0.05483,330.8256,-116.6312,640.0996,-0.4277,-0.34262,0.2121,24304.0,smash
2025-10-20,13:13:09.219,0.04188,5.82805,0.23418,483.3136,-481.6308,497.0616,-0.6012,0.14645,0.2121,24404.0,smash
2025-10-20,13:13:09.324,2.36898,7.59141,2.67988,-347.3232,-490.2996,-573.1068,-0.45403,0.21723,0.2121,24504.0,smash
2025-10-20,13:13:09.423,-0.63707,4.97906,-4.25574,-31.206,-909.468,186.2672,-0.0962,0.11438,0.2121,24604.0,smash
2025-10-20,13:13:09.520,-0.22074,4.05957,-1.03055,403.56747,299.92672,45.73401,0.07855,0.46149,0.2121,24704.0,smash
2025-10-20,13:13:09.625,1.21426,2.6533,-0.38596,270.49228,213.65351,224.15831,0.22599,0.23053,0.2121,24804.0,smash
2025-10-20,13:13:09.723,1.47165,0.69247,-1.29002,177.30974,234.83254,154.568,0.31815,0.03426,0.2121,24904.0,smash
2025-10-20,13:13:09.821,0.98171,0.07636,-0.90168,118.6856,64.81084,129.93051,0.33305,-0.09393,0.2121,25004.0,smash
2025-10-20,13:13:09.925,1.11808,-0.16986,-0.41117,102.0438,18.94277,89.10941,0.31279,-0.16991,0.2121,25104.0,smash
2025-10-20,13:13:10.022,1.23641,-0.45193,-0.00587,71.53088,-36.71089,92.07482,0.28895,-0.22697,0.2121,25204.0,smash
2025-10-20,13:13:10.121,0.72495,-0.43732,-0.08305,33.89993,-94.7324,38.33776,0.27759,-0.26641,0.2121,25304.0,smash
2025-10-20,13:13:10.222,0.54042,-0.26019,-0.03095,36.70283,-132.3988,-21.68712,0.28886,-0.27018,0.2121,25404.0,smash
2025-10-20,13:13:10.324,0.6379,-0.00537,0.05504,37.68252,-154.99365,-41.47334,0.29997,-0.25102,0.2121,25504.0,smash
2025-10-20,13:13:10.420,0.52894,-0.98994,-0.42152,56.43677,-110.9625,-80.55621,0.29442,-0.22447,0.2121,25604.0,smash
2025-10-20,13:13:10.524,0.97824,-0.93419,-0.89229,57.62432,-1.44697,-56.15491,0.31162,-0.1853,0.2121,25704.0,smash
2025-10-20,13:13:10.624,0.744,-0.22072,-0.53162,13.69871,-16.66597,18.85376,0.3179,-0.18609,0.2121,25804.0,smash
2025-10-20,13:13:10.724,0.45228,-0.23631,-0.57614,8.15735,-14.25542,5.70804,0.30789,-0.20091,0.2121,25904.0,smash
2025-10-20,13:13:10.820,0.60954,-0.32857,-0.82078,-2.36301,15.85225,-0.74565,0.30578,-0.2073,0.2121,26004.0,smash
2025-10-20,13:13:10.924,1.37484,-0.52162,-1.19195,-32.5738,86.35913,-17.23739,0.32421,-0.19881,0.2121,26104.0,smash
2025-10-20,13:13:11.018,2.73668,-0.70543,-0.74535,15.15938,-171.28901,71.121,0.3209,-0.20742,0.2121,26204.0,smash
2025-10-20,13:13:11.118,1.83995,0.08649,0.19208,167.39013,-299.38636,376.51321,0.08018,-0.37106,0.2121,26304.0,smash
2025-10-20,13:13:11.218,-0.34196,2.45443,-0.09055,223.5716,-120.9908,641.494,-0.41259,-0.38885,0.2121,26404.0,smash
2025-10-20,13:13:11.320,0.09699,5.9623,0.7225,451.5,-516.1464,478.3632,-0.58549,0.12889,0.2121,26504.0,smash
2025-10-20,13:13:11.424,2.50598,6.33137,3.1748,-588.0318,-394.35489,-287.35516,-0.43178,0.13761,0.2121,26604.0,smash
2025-10-20,13:13:11.524,-2.3527,5.1448,-3.80504,136.95629,-975.70072,491.06912,-0.06946,0.23424,0.2121,26704.0,smash
2025-10-20,13:13:11.624,-0.13133,4.31625,-0.40988,517.14974,306.04412,-147.80718,0.04495,0.44516,0.2121,26804.0,smash
2025-10-20,13:13:11.720,1.0954,2.30905,-0.51611,299.42759,294.27509,175.11165,0.16945,0.18157,0.2121,26904.0,smash
2025-10-20,13:13:11.825,1.26959,0.49706,-1.48985,152.71991,260.66879,128.07753,0.31487,-0.02071,0.2121,27004.0,smash
2025-10-20,13:13:11.925,0.93199,-0.16398,-0.9615,101.52817,51.26924,69.66138,0.33633,-0.11374,0.2121,27104.0,smash
2025-10-20,13:13:12.025,1.00605,-0.25768,-0.50557,93.52793,-23.50525,64.40159,0.32999,-0.16665,0.2121,27204.0,smash
2025-10-20,13:13:12.125,1.06758,-0.45688,-0.1364,74.63108,-78.8866,76.29544,0.30929,-0.22492,0.2121,27304.0,smash
2025-10-20,13:13:12.224,0.70987,-0.44098,-0.25274,61.19824,-109.15862,9.84158,0.2924,-0.26563,0.2121,27404.0,smash
2025-10-20,13:13:12.325,0.82179,-0.23688,-0.20648,42.21841,-112.72046,-35.16245,0.29321,-0.26151,0.2121,27504.0,smash
2025-10-20,13:13:12.421,0.60867,-0.33699,-0.1458,25.10369,-190.3325,-39.99117,0.27422,-0.2472,0.2121,27604.0,smash
2025-10-20,13:13:12.525,0.15389,-1.14929,-0.58773,48.61135,-93.44575,-72.62733,0.23681,-0.23401,0.2121,27704.0,smash
2025-10-20,13:13:12.625,0.61767,-0.58463,-0.97313,23.82107,-14.16519,-21.10788,0.24265,-0.21614,0.2121,27804.0,smash
2025-10-20,13:13:12.724,0.36389,-0.26041,-0.672,28.75576,5.69202,22.40377,0.23797,-0.23378,0.2121,27904.0,smash
2025-10-20,13:13:12.825,0.47866,-0.39705,-0.96618,3.27664,22.56021,10.00638,0.23382,-0.25654,0.2121,28004.0,smash
2025-10-20,13:13:12.920,1.44972,-0.79676,-1.48599,1.23267,70.60759,16.59911,0.25615,-0.26221,0.2121,28104.0,smash
2025-10-20,13:13:13.024,2.24872,-0.90942,-0.43483,51.96052,-245.60722,168.23655,0.18263,-0.32256,0.2121,28204.0,smash
2025-10-20,13:13:13.123,0.96015,0.70876,0.11837,157.7996,-162.9292,501.0824,-0.18996,-0.4214,0.2121,28304.0,smash
2025-10-20,13:13:13.223,-0.63844,3.06254,-0.20227,189.9184,-227.9732,633.374,-0.5906,-0.1563,0.2121,28404.0,smash
2025-10-20,13:13:13.325,0.31422,6.39215,0.81547,427.7448,-541.5116,262.9256,-0.50554,0.34356,0.2121,28504.0,smash
2025-10-20,13:13:13.422,4.06082,5.40473,1.1157,-328.944,-583.5004,-796.838,-0.36057,-0.00985,0.2121,28604.0,smash
2025-10-20,13:13:13.523,-2.48363,5.57289,-4.02883,-10.56269,-806.71419,738.75122,-0.05943,0.3664,0.2121,28704.0,smash
2025-10-20,13:13:13.625,0.23246,5.07887,-0.64859,625.7356,400.5204,-155.5792,0.05707,0.38784,0.2121,28804.0,smash
2025-10-20,13:13:13.725,0.95175,1.70116,-0.86687,318.52499,226.99886,175.61321,0.21863,0.07249,0.2121,28904.0,smash
2025-10-20,13:13:13.823,0.897,-0.15485,-1.11852,219.80208,184.1321,46.78252,0.29795,-0.10706,0.2121,29004.0,smash
2025-10-20,13:13:13.924,1.01921,-0.35873,-0.69677,73.00203,53.72732,47.49757,0.32281,-0.16735,0.2121,29104.0,smash
2025-10-20,13:13:14.025,0.97239,-0.35158,-0.49237,30.22368,-76.06113,101.58196,0.30217,-0.23,0.2121,29204.0,smash
2025-10-20,13:13:14.125,0.6498,-0.47378,-0.2684,68.51287,-101.73362,27.14875,0.26408,-0.28948,0.2121,29304.0,smash
2025-10-20,13:13:14.224,0.63943,-0.38194,-0.20793,82.02869,-123.43418,-45.09045,0.26159,-0.29442,0.2121,29404.0,smash
2025-10-20,13:13:14.325,0.65083,-0.37196,-0.01181,53.99722,-163.6481,-39.2219,0.26011,-0.28319,0.2121,29504.0,smash
2025-10-20,13:13:14.425,0.20665,-0.97225,-0.44923,20.20042,-139.70376,-47.79336,0.23129,-0.27624,0.2121,29604.0,smash
2025-10-20,13:13:14.521,0.47278,-0.91807,-1.01208,10.57595,-20.1843,-42.73326,0.21909,-0.25032,0.2121,29704.0,smash
2025-10-20,13:13:14.623,0.59411,-0.41712,-0.70829,14.29329,10.01279,10.7676,0.22927,-0.24518,0.2121,29804.0,smash
2025-10-20,13:13:14.724,0.37686,-0.34007,-0.64664,7.83831,-3.46113,19.38575,0.22049,-0.26594,0.2121,29904.0,smash
2025-10-20,13:13:14.824,0.42945,-0.42497,-0.97097,5.78386,18.48354,8.39484,0.21564,-0.27826,0.2121,30004.0,smash
2025-10-20,13:13:14.924,1.04934,-0.85993,-1.21678,6.92549,69.97756,7.01145,0.22818,-0.28878,0.2121,30104.0,smash
2025-10-20,13:13:15.017,2.14103,-1.14042,-0.59417,-8.03489,-156.17476,110.34452,0.20604,-0.31898,0.2121,30204.0,smash
2025-10-20,13:13:15.118,1.26236,-0.01208,-0.02726,65.49192,-284.4913,432.54063,-0.11094,-0.39437,0.2121,30304.0,smash
2025-10-20,13:13:15.223,-0.41206,2.93653,-0.20324,174.8796,-189.6244,631.7388,-0.5502,-0.19922,0.2121,30404.0,smash
2025-10-20,13:13:15.323,0.4723,5.61969,0.41684,423.0716,-571.8776,338.0608,-0.55496,0.28459,0.2121,30504.0,smash
2025-10-20,13:13:15.422,2.78738,6.82098,2.46859,-685.636,-480.3624,-836.57,-0.43279,0.12019,0.2121,30604.0,smash
2025-10-20,13:13:15.525,-2.40711,5.55707,-3.60566,92.09798,-1016.36312,695.29223,-0.11934,0.21606,0.2121,30704.0,smash
2025-10-20,13:13:15.621,-0.28758,4.0702,-0.10688,452.61542,250.3254,-267.91845,-0.01111,0.44162,0.2121,30804.0,smash
2025-10-20,13:13:15.726,0.93314,2.33057,-0.75208,290.02142,356.17952,99.52334,0.11654,0.17434,0.2121,30904.0,smash
2025-10-20,13:13:15.821,0.78805,0.0765,-1.40135,117.85496,244.07109,114.4539,0.28381,-0.00202,0.2121,31004.0,smash
2025-10-20,13:13:15.923,0.9499,-0.06785,-1.26174,132.48501,87.76582,48.05211,0.33377,-0.08857,0.2121,31104.0,smash
2025-10-20,13:13:16.025,1.07197,-0.29568,-0.62882,100.5791,-47.26187,73.66823,0.32614,-0.15591,0.2121,31204.0,smash
2025-10-20,13:13:16.123,1.01789,-0.47528,-0.38443,93.87517,-63.08914,47.93562,0.3002,-0.22072,0.2121,31304.0,smash
2025-10-20,13:13:16.224,0.71212,-0.49497,-0.32403,54.44678,-104.10388,-12.8086,0.28709,-0.24543,0.2121,31404.0,smash
2025-10-20,13:13:16.324,0.71142,-0.30723,-0.24748,18.9887,-122.01621,-27.422,0.27783,-0.23844,0.2121,31504.0,smash
2025-10-20,13:13:16.423,0.40445,-0.35747,-0.23621,16.85046,-147.89656,-33.5756,0.23558,-0.22851,0.2121,31604.0,smash
2025-10-20,13:13:16.524,0.20082,-0.95802,-1.01309,24.31333,-44.81909,-49.14991,0.20557,-0.21886,0.2121,31704.0,smash
2025-10-20,13:13:16.625,0.60059,-0.33651,-0.98972,12.8447,9.75015,-20.36599,0.22119,-0.20604,0.2121,31804.0,smash
2025-10-20,13:13:16.725,0.39824,-0.15655,-0.71345,7.62642,-12.86162,19.73791,0.21536,-0.21233,0.2121,31904.0,smash
2025-10-20,13:13:16.823,0.40558,-0.20226,-0.97654,1.17627,18.80581,0.05476,0.21008,-0.22649,0.2121,32004.0,smash
2025-10-20,13:13:16.925,0.89606,-0.38886,-1.37981,-3.86638,50.34836,-28.0066,0.23634,-0.21956,0.2121,32104.0,smash
2025-10-20,13:13:17.022,1.93325,-0.87931,-1.20649,59.94141,-83.20979,29.77489,0.24653,-0.22863,0.2121,32204.0,smash
2025-10-20,13:13:17.125,2.04901,-0.25777,-0.12119,177.65852,-261.57695,323.6544,0.05198,-0.3622,0.2121,32304.0,smash
2025-10-20,13:13:17.225,-0.32758,3.36559,-0.19405,200.76,-43.4252,707.6552,-0.41839,-0.35704,0.2121,32404.0,smash
2025-10-20,13:13:17.325,-0.57691,6.84047,0.48938,468.3532,-561.526,549.2508,-0.56731,0.2107,0.2121,32504.0,smash
2025-10-20,13:13:17.425,3.30613,5.12863,2.21605,-308.9184,-695.3072,-697.5808,-0.36486,0.02323,0.2121,32604.0,smash
2025-10-20,13:13:17.525,-3.09918,5.79488,-3.41406,40.94407,-795.59828,694.27629,-0.10535,0.37129,0.2121,32704.0,smash
2025-10-20,13:13:17.625,0.03261,4.86665,-0.71108,693.42,494.2924,-117.8016,0.04116,0.35931,0.2121,32804.0,smash
2025-10-20,13:13:17.724,0.74732,0.89573,-0.82228,265.58224,137.59624,122.64846,0.2121,0.00233,0.2121,32904.0,smash
2025-10-20,13:13:17.824,0.65858,-0.38408,-1.47733,156.29561,100.04092,-15.94472,0.27598,-0.11893,0.2121,33004.0,smash
2025-10-20,13:13:17.922,0.69408,-0.29899,-0.86015,-38.62031,-178.94604,18.23105,0.25941,-0.14055,0.2121,33104.0,smash
2025-10-20,13:13:18.024,0.76339,-0.51515,-0.91784,40.10515,-25.9585,15.18887,0.20411,-0.14875,0.2121,33204.0,smash
2025-10-20,13:13:18.124,0.49769,-0.41907,-0.71634,79.57222,-1.52271,-5.24369,0.20511,-0.18996,0.2121,33304.0,smash
2025-10-20,13:13:18.222,0.42607,-0.22621,-0.63911,57.72261,-27.98394,-39.34215,0.21134,-0.21362,0.2121,33404.0,smash
2025-10-20,13:13:18.324,0.51025,-0.13122,-0.4562,65.96455,-82.59829,-37.24478,0.20371,-0.22259,0.2121,33504.0,smash
2025-10-20,13:13:18.425,0.07792,-1.10948,-0.62302,96.2696,-47.86047,-34.74695,0.17902,-0.25679,0.2121,33604.0,smash
2025-10-20,13:13:18.523,0.41724,-0.82772,-0.98599,66.79358,33.19578,4.06214,0.18669,-0.28995,0.2121,33704.0,smash
