accel_y (g)_mean,accel_y (g)_std,accel_y (g)_mad,accel_y (g)_min,accel_y (g)_max,accel_y (g)_range,accel_y (g)_iqr,accel_x (g)_mean,accel_x (g)_std,accel_x (g)_mad,accel_x (g)_min,accel_x (g)_max,accel_x (g)_range,accel_x (g)_iqr,accel_z (g)_mean,accel_z (g)_std,accel_z (g)_mad,accel_z (g)_min,accel_z (g)_max,accel_z (g)_range,accel_z (g)_iqr,gyro_y (°/s)_mean,gyro_y (°/s)_std,gyro_y (°/s)_mad,gyro_y (°/s)_min,gyro_y (°/s)_max,gyro_y (°/s)_range,gyro_y (°/s)_iqr,gyro_x (°/s)_mean,gyro_x (°/s)_std,gyro_x (°/s)_mad,gyro_x (°/s)_min,gyro_x (°/s)_max,gyro_x (°/s)_range,gyro_x (°/s)_iqr,gyro_z (°/s)_mean,gyro_z (°/s)_std,gyro_z (°/s)_mad,gyro_z (°/s)_min,gyro_z (°/s)_max,gyro_z (°/s)_range,gyro_z (°/s)_iqr,accel_mag_mean,accel_mag_std,accel_peak_count,accel_peak_amplitude,gyro_mag_mean,gyro_mag_std,gyro_peak_count,gyro_peak_amplitude,jerk_y (g)_mean,jerk_y (g)_std,jerk_x (g)_mean,jerk_x (g)_std,jerk_z (g)_mean,jerk_z (g)_std,accel_dominant_freq,accel_dominant_power,accel_low_band_energy,accel_mid_band_energy,gyro_dominant_freq,gyro_dominant_power,gyro_low_band_energy,gyro_mid_band_energy,gyro_rotation_mean,gyro_rotation_std,accel_corr_xy,accel_corr_xz,accel_corr_yz,gyro_corr_xy,gyro_corr_xz,gyro_corr_yz,shot_type
0.025865534,2.303814993,0.557809793,-1.841922139,5.160501479,7.002423618,2.334729114,-0.022823757,0.602502609,0.432518365,-1.161277508,1.513386677,2.674664184,0.673415038,0.014243116,0.419125351,0.45436357,-0.788231201,0.780750252,1.568981453,0.605614637,-15.88390646,290.8365671,157.3525566,-796.1703456,520.2414658,1316.411811,203.4786251,19.66261639,123.4865844,85.36024409,-112.5213965,301.3883592,413.9097557,202.3848139,-7.796387258,194.4625206,123.0255209,-263.6323081,582.1166659,845.748974,134.3538003,2.08080406,1.232025265,1,5.169241213,291.2961936,231.2936347,3,711.5572843,0.772052665,1.183339654,0.427565334,0.662294428,0.307782198,0.350181085,0,0,0,0,0,0,0,0,113.3558744,69.83296844,-0.474058381,0.435332293,-0.562229516,0.154718946,-0.015778795,0.466704118,smash
-0.001495055,2.275297272,0.409559565,-1.963060554,5.351067781,7.314128334,2.641471762,0.003046964,0.519080147,0.420140827,-1.100294326,1.269049867,2.369344193,0.63502097,-0.022429814,0.70131453,0.532776525,-1.634923891,2.003387837,3.638311728,0.707137672,-12.16543372,229.7471846,139.3848611,-636.7264736,453.5980301,1090.324504,205.6676404,7.639799777,130.3350772,89.95011157,-160.0987476,322.6539941,482.7527417,158.1439819,13.46010756,172.8847313,109.7225489,-216.9698458,568.7152342,785.68508,190.7153796,2.069647717,1.286598961,1,5.385834903,252.7353645,190.1907091,3,627.3743029,0.783604625,1.178996012,0.406318048,0.552063735,0.558261379,0.779227366,0,0,0,0,0,0,0,0,100.1005806,57.3300377,-0.35784553,0.188267603,0.095841285,0.273467361,0.049137938,0.876319198,smash
0.08193752,2.227385516,0.646907074,-1.963060554,5.351067781,7.314128334,2.492501657,0.021605876,0.50429867,0.427505008,-1.100294326,1.269049867,2.369344193,0.552902507,-0.00010619,0.699954468,0.590127165,-1.634923891,2.003387837,3.638311728,0.792992873,-18.2592427,228.6979279,129.2232864,-636.7264736,453.5980301,1090.324504,196.0878223,14.67045451,125.0474912,87.50335937,-160.0987476,322.6539941,482.7527417,129.7481692,17.0843128,173.7589365,134.3372927,-216.9698458,568.7152342,785.68508,202.5851649,1.986062196,1.329750795,1,5.385834903,251.0581292,189.5840104,3,627.3743029,0.843423225,1.198906268,0.392346514,0.539624085,0.536770863,0.776441079,0,0,0,0,0,0,0,0,99.80246173,56.63005264,-0.415954973,0.183591366,0.113540729,0.333946753,0.101786208,0.861889674,smash
0.018255597,2.142042735,0.485953173,-1.766968609,4.910740334,6.677708943,2.476649461,-0.049431424,0.663053771,0.443489489,-1.547124585,1.58728566,3.134410245,0.552902507,0.068789104,0.693237315,0.6408754,-1.374009927,2.126637662,3.500647589,0.745679295,-16.597948,224.8838529,124.0603478,-624.817707,510.5504193,1135.368126,162.7664319,2.700001892,139.8444994,67.44064276,-230.8086542,354.6575444,585.4661986,83.68075693,31.12462186,164.4007796,99.1022138,-137.1670938,558.4075316,695.5746254,139.4539691,2.004164655,1.224499108,1,5.008441402,248.6248159,191.2957724,2,664.4974593,0.693284731,1.030642258,0.515834494,0.728853587,0.526708407,0.729184893,0,0,0,0,0,0,0,0,95.48590856,59.29425172,-0.51922961,0.310758518,0.162226759,0.39860754,-0.343661888,0.4852233,smash
-0.00251858,2.158386967,0.523641014,-1.766968609,4.910740334,6.677708943,2.53778154,-0.005653205,0.677593169,0.498877602,-1.547124585,1.58728566,3.134410245,0.646533095,0.004292009,0.70359448,0.568444196,-1.374009927,2.126637662,3.500647589,0.795535205,-10.00984219,234.183096,149.7843683,-624.817707,510.5504193,1135.368126,176.2031244,8.262006063,139.6266573,66.7304513,-230.8086542,354.6575444,585.4661986,77.59832279,33.9131579,163.159307,99.90628638,-120.2252041,558.4075316,678.6327357,164.4580921,2.039022394,1.206340083,1,5.008441402,253.927232,194.4165789,3,636.0469197,0.780128896,1.107870372,0.499989955,0.724810404,0.532858683,0.738809364,0,0,0,0,0,0,0,0,97.34031159,57.51193029,-0.518527816,0.341130983,0.141032065,0.420787219,-0.306595474,0.488941896,smash
0.034353239,2.217526313,0.748521087,-1.916827876,4.640574947,6.557402823,2.549787754,0.031172553,0.626240115,0.596184852,-1.532986825,1.194112213,2.727099038,0.697717493,-0.049837931,0.659206138,0.507969902,-1.364997183,1.653417518,3.018414701,0.839066829,-13.25310187,240.1419389,154.7427617,-666.3748313,469.3288575,1135.703689,177.9107221,22.18542671,132.9430307,61.30112385,-170.1113839,355.7995775,525.9109614,95.081717,21.99808706,183.1068848,77.17760402,-149.3674958,558.6544159,708.0219117,122.6383859,2.061306869,1.224664055,1,4.675103157,263.2413514,201.8065314,2,668.7198014,0.69629739,1.060336251,0.563596928,0.826245833,0.451578896,0.650876801,0,0,0,0,0,0,0,0,101.2690336,60.67444301,-0.266450742,0.051174662,0.31206783,0.438899186,0.021826876,0.505882913,smash
0.0115241,2.225662374,0.513089746,-1.916827876,4.640574947,6.557402823,2.582903711,0.009730626,0.610962623,0.424515239,-1.532986825,1.194112213,2.727099038,0.565316909,-0.011807546,0.641907158,0.480576985,-1.364997183,1.653417518,3.018414701,0.620805804,-17.14529796,235.4862138,151.338997,-666.3748313,469.3288575,1135.703689,182.5898114,17.63474649,136.1323737,70.54026754,-170.1113839,355.7995775,525.9109614,117.4688265,17.01049663,182.9150876,67.5829444,-149.3674958,558.6544159,708.0219117,112.9782329,2.059916398,1.223112616,1,4.675103157,263.3415117,197.4569828,3,644.1265586,0.762961243,1.145531441,0.554618516,0.824430621,0.459241348,0.64694074,0,0,0,0,0,0,0,0,101.2111976,60.78477671,-0.268614279,0.033663694,0.352164239,0.417222894,-0.006257786,0.498711195,smash
-0.030299068,2.270672927,0.469308714,-2.129353768,5.167296054,7.296649822,2.388742874,-0.033300868,0.581881621,0.424515239,-1.572022402,1.178975094,2.750997496,0.565316909,0.059556326,0.574900752,0.494437342,-1.062554364,1.827972985,2.89052735,0.622204932,-26.81564972,249.7641278,156.7907865,-688.9832473,516.1811544,1205.164402,181.0969966,-15.51584809,137.5889135,41.0961253,-293.6381673,316.0618372,609.7000046,71.41789507,1.391587042,174.9419769,78.66626076,-148.0362424,568.4885545,716.5247969,117.9580109,2.051902179,1.272919488,1,5.213245287,265.2133327,206.2551071,2,710.1895087,0.752957455,1.113263142,0.479535021,0.685105603,0.44786481,0.617156109,0,0,0,0,0,0,0,0,103.0017019,64.89701292,-0.402770043,0.336872098,0.384045216,0.529028054,-0.077950734,0.495635338,smash
0.005858276,0.557106953,0.242213064,-0.512351227,1.364951709,1.877302936,0.314292301,-0.087999839,0.247310874,0.128947455,-0.62583161,0.288330343,0.914161952,0.162641389,0.094143174,0.766862389,0.627384027,-0.999280345,1.815091977,2.814372322,1.081682287,-1.910947205,121.565269,120.7646271,-220.4475677,197.07992,417.5274877,114.7928766,0.702408592,133.1049062,101.57582,-139.3925213,301.1220761,440.5145974,167.6596297,-12.13523578,41.18218476,53.65158349,-76.99665066,46.48816049,123.4848111,69.16541029,0.874483228,0.459922886,2,1.584961637,161.7708354,90.4024828,2,292.3128135,0.380274778,0.499655867,0.173460186,0.215861776,0.749144771,1.01124079,0,0,0,0,0,0,0,0,77.3121798,13.06344389,-0.199620237,0.463208442,0.248540403,-0.778220789,-0.718508513,0.262943035,drive
0.097918005,0.818326802,0.681827935,-0.828150122,1.970053212,2.798203335,0.810667253,-0.172738826,0.536043692,0.59364979,-1.182754057,0.662492287,1.845246345,0.734697909,0.060085109,0.816799814,0.90491502,-1.202598873,1.838961677,3.041560549,1.139614449,3.100891907,120.2642411,143.6334259,-183.6155431,187.319294,370.9348371,179.3153006,11.68982516,153.0326073,150.2435903,-163.9260627,368.0844133,532.010476,180.099649,-9.097649918,97.31164903,143.8799638,-151.5814744,127.6191079,279.2005823,176.1797844,1.145904787,0.595065214,2,2.200848507,200.5580245,85.77608745,2,328.716702,0.571881577,0.741444675,0.299768141,0.370533408,0.82652987,1.008962498,0,0,0,0,0,0,0,0,90.45883276,11.39281828,-0.344481477,0.642202265,0.171841825,-0.659243943,-0.636355098,0.22739699,drive
0.048887387,0.763122297,0.614523649,-0.727872539,1.677105817,2.404978355,0.776700066,-0.156131843,0.401608622,0.513416646,-0.81418652,0.55023816,1.36442468,0.669812759,0.064686004,0.763955347,0.681953966,-1.088877969,2.016336581,3.105214551,0.917968628,-3.550901908,126.2113862,143.4517887,-163.2465263,231.1037995,394.3503257,178.1469546,0.737867075,154.4982115,160.4812175,-202.6029239,285.9705041,488.573428,184.2531849,8.043440421,82.76313087,116.8537749,-127.3355444,119.4193765,246.7549209,137.29827,0.964686251,0.653914936,2,2.025058385,202.7856261,74.86379205,2,294.892871,0.551931865,0.714699145,0.203079083,0.245611402,0.768625585,1.016726782,0,0,0,0,0,0,0,0,85.23693383,7.130198133,-0.409090348,0.685049591,-0.127764281,-0.556116639,-0.710771835,0.302999654,drive
0.063254307,0.962250086,0.996931093,-1.078316617,2.036922369,3.115238986,1.291395222,-0.138911325,0.696604079,0.680858549,-1.374043553,0.791117229,2.165160782,0.994239591,0.00179198,0.675684653,0.525495673,-1.150516488,1.341046678,2.491563166,1.004741357,5.211990268,105.6321654,79.03641232,-156.5120671,216.9586923,373.4707594,73.66361343,12.57230228,131.3626748,146.8656769,-144.3656407,335.7806735,480.1463143,160.7803749,1.916517783,123.5402479,178.1488362,-162.3989147,187.3846871,349.7836017,215.2891511,1.256377509,0.559060328,1,2.320036136,192.0902313,83.46701909,3,289.4430329,0.567577165,0.76471072,0.363858135,0.439271589,0.673893014,0.89375391,0,0,0,0,0,0,0,0,87.60773578,4.370401169,-0.760234579,0.245515405,-0.056491172,-0.408028449,-0.746439025,0.201641688,drive
0.002362939,0.720474169,0.529060565,-0.941066412,1.742438214,2.683504626,0.761241755,-0.04671045,0.294639358,0.354619663,-0.454961907,0.518081573,0.973043481,0.428023208,0.036600406,0.789805253,0.800001779,-0.742327729,1.840762565,2.583090294,1.343585035,-10.73060041,122.0738907,123.6740492,-206.2953411,186.9077129,393.203054,125.8855546,-7.442544727,168.6705693,216.0502373,-231.9520373,331.0858593,563.0378966,275.3408023,-4.524663997,57.3177036,50.47643791,-106.7532238,83.40367249,190.1568963,49.44950857,0.969274341,0.541961261,1,2.556265709,194.9252908,93.98008172,2,317.8521049,0.600356182,0.719415142,0.145139399,0.175143005,0.719035672,0.892273025,0,0,0,0,0,0,0,0,88.28968646,17.83423719,-0.478396183,0.872383961,-0.490497619,-0.757905567,-0.728804239,0.720121313,drive
0.044791474,0.873451103,0.894647605,-0.965677424,1.840201654,2.805879078,0.77217485,-0.099714048,0.464623444,0.664305877,-0.819146807,0.488793459,1.307940266,0.881614175,0.021937051,0.901101381,0.507464684,-1.396572459,2.084303678,3.480876137,0.996417603,3.307049762,96.18583636,113.1297958,-162.130886,144.1391329,306.2700189,134.645796,4.038060152,147.4836699,147.2346508,-208.0489416,312.5525247,520.6014663,172.947966,7.726320245,80.87455673,88.40998905,-139.5119247,116.7111822,256.2231069,132.1962109,1.193182559,0.616052964,1,2.588236637,171.6685049,90.3366198,3,274.3995253,0.526679108,0.685133877,0.223594739,0.27313137,0.885480673,1.195624435,0,0,0,0,0,0,0,0,68.89651829,20.8114484,-0.680013839,0.374406134,-0.203120899,-0.85793564,-0.805202081,0.481347177,drive
0.072666004,0.90918161,0.622417072,-0.91377337,2.191437004,3.105210375,0.844371254,-0.109913038,0.312588067,0.327696697,-0.584953239,0.457159077,1.042112316,0.48787905,0.030019265,0.674464023,0.829582729,-1.017776205,1.125469649,2.143245854,1.083961609,4.138385621,122.5664732,131.0564202,-197.1566003,182.840846,379.9974463,182.9794719,6.252271132,167.8409126,180.7047543,-181.9387336,379.942713,561.8814466,221.8369031,0.587359582,74.89826227,91.13237904,-112.2399309,114.5608128,226.8007437,124.8317349,1.049306891,0.544464552,1,2.466058068,201.0093775,91.94919378,1,414.0876639,0.676099868,0.837942632,0.189897264,0.235357534,0.647084697,0.826588243,0,0,0,0,0,0,0,0,90.05326598,10.03656116,-0.402595984,0.63265452,-0.100340753,-0.634742341,-0.491043289,0.171319482,drive
0.05999267,0.842506954,1.112525974,-1.070738789,1.710321179,2.781059967,1.105472928,-0.145998955,0.644305335,0.869888028,-1.199985666,0.875151607,2.075137273,1.121458352,0.027843978,0.801439597,0.665008525,-1.159495583,1.860476228,3.019971811,0.834850444,12.65171948,118.843003,136.2642734,-153.0225894,230.545978,383.5685674,160.4753738,12.33605711,123.3760226,94.56836072,-137.0019302,285.6942995,422.6962297,152.2552192,0.949494296,124.6637495,148.1975878,-220.4678101,144.9266645,365.3944746,210.6189661,1.238946597,0.507891909,1,2.066481946,197.4158093,78.90815444,2,303.9983032,0.534108101,0.700802762,0.345482862,0.406696428,0.841116147,1.118066301,0,0,0,0,0,0,0,0,87.34221496,5.080306042,-0.816609536,0.327632433,-0.168435361,-0.551911261,-0.745019425,0.446673126,drive
0.062351351,0.732864715,0.479468257,-0.882405997,1.532401437,2.414807433,0.747189324,-0.119979131,0.412086912,0.456525349,-0.714564571,0.621689415,1.336253986,0.589249597,0.039504676,0.835081264,0.76569382,-0.879299302,1.66160255,2.540901852,1.355085632,-2.027366961,146.9583928,189.2000019,-246.8787163,205.8130626,452.6917789,208.613438,2.969079017,162.3276491,172.6422219,-178.6661079,309.9801027,488.6462106,181.129834,-3.675433098,82.78729885,99.8313724,-124.8520629,108.2699673,233.1220303,144.338387,1.095137574,0.474113939,1,2.135976113,214.3098703,94.33178509,1,399.1647699,0.536655772,0.722103287,0.257091959,0.284732966,0.874545846,1.116174887,0,0,0,0,0,0,0,0,96.56693348,10.88153035,-0.547610623,0.678312038,-0.351994185,-0.733656543,-0.632494374,0.472625367,drive
0.072382031,1.03935569,0.909058004,-1.13043231,2.147361356,3.277793666,1.19453391,-0.112559388,0.682756628,0.773810913,-1.359787662,0.776379837,2.136167499,0.916499646,-0.000747677,0.643142226,0.557683881,-1.03672528,1.21776085,2.25448613,1.133153979,13.19848387,99.12409621,81.00119066,-167.8307828,134.0002049,301.8309877,139.224302,19.24127637,148.0362695,154.8306654,-180.2720445,346.4311784,526.7032229,208.1366426,13.19941141,135.9359747,210.9963856,-158.5020635,218.1696716,376.6717351,265.3772057,1.27216547,0.5996275,1,2.492617521,205.320557,93.70716501,2,339.2661191,0.566899732,0.78785716,0.362838356,0.444526538,0.597115222,0.781328197,0,0,0,0,0,0,0,0,95.27551248,9.254851864,-0.765393717,0.243576796,-0.050030159,-0.644056128,-0.653876436,0.158878618,drive
0.006317213,0.797935558,0.480689426,-0.943542814,1.680990481,2.624533295,0.839785308,-0.054435274,0.245352263,0.251147531,-0.425982822,0.499263332,0.925246154,0.307558601,0.064365958,0.8286673,0.598107202,-0.786653596,1.721074069,2.507727665,1.072196322,-8.32642345,134.7155335,139.9202874,-234.6393411,213.7348292,448.3741703,176.617854,-7.520180487,179.3976469,139.4012847,-232.4091182,355.5591681,587.9682863,181.0167518,-5.798277466,72.50000679,78.20878796,-139.7342955,76.42805534,216.1623509,109.9315209,1.072999637,0.489291574,2,1.841848339,210.1877449,107.5576868,2,347.0740111,0.609711663,0.819592586,0.164100854,0.192431063,0.865735226,1.115461497,0,0,0,0,0,0,0,0,94.49886009,14.00502703,-0.389397094,0.577289539,-0.31070625,-0.771409412,-0.635664328,0.693454253,drive
0.068094112,0.791277967,0.74158158,-0.896663683,1.698131085,2.594794768,0.950017079,-0.104030124,0.584329644,0.671567525,-1.012935401,0.940928727,1.953864129,0.739259028,0.000892538,0.737541707,0.598961353,-0.963113711,1.559701855,2.522815566,1.163131153,6.921931367,112.6765924,70.19604331,-192.6045523,161.4754472,354.0799994,170.0122574,9.652741163,124.842752,106.6650906,-150.6563865,260.2532235,410.90961,186.4744103,-11.78567345,97.44032984,112.7839738,-182.0576775,106.4422625,288.49994,173.6454603,1.151673505,0.447926035,1,1.775424762,181.0126279,72.73763991,2,264.351595,0.455941582,0.599919196,0.278085883,0.352257282,0.710266029,0.927292154,0,0,0,0,0,0,0,0,80.44482332,14.46432775,-0.515232415,0.348535997,-0.278429808,-0.727994942,-0.643132898,0.369972937,drive
0.026123735,0.83862303,0.373832433,-0.823321265,1.959560641,2.782881907,0.474370842,-0.078974688,0.207280421,0.131710048,-0.478746307,0.321701508,0.800447815,0.17355709,0.096017902,0.676436421,0.8586625,-0.799226882,1.545171633,2.344398515,0.967314783,-2.146735556,117.4688422,150.2480797,-187.7791083,164.4061855,352.1852937,224.23833,-6.032244244,192.195857,159.527695,-203.3581302,324.5930973,527.9512274,294.2211446,-4.100986854,55.89092846,58.76464731,-105.7907521,75.7562142,181.5469663,79.27351171,0.950144128,0.56319181,2,1.660887812,214.5914678,88.71464753,1,365.0417314,0.551450384,0.724169972,0.21615068,0.258611681,0.632007644,0.764848992,0,0,0,0,0,0,0,0,89.1856139,18.68410019,-0.190823598,0.557825338,-0.791151913,-0.83523137,-0.623048727,0.571648292,drive
0.107883886,0.857680963,0.890588887,-1.014783597,1.898960696,2.913744293,1.16899043,-0.12631692,0.684164528,0.974088272,-1.257850897,0.838025935,2.095876832,1.069065583,0.030650508,0.683427768,0.900433143,-0.890856263,1.117201455,2.008057719,1.182307173,4.350811645,134.9851211,145.7129113,-233.1530557,234.6728437,467.8258994,149.0826215,18.09386699,151.7562171,144.8068312,-129.337207,385.3861518,514.7233589,188.7224806,-3.115980371,132.0291442,166.7307292,-188.3787104,187.7487002,376.1274106,233.1811674,1.210927903,0.482658487,1,2.235993625,221.7670145,99.28769038,2,369.45621,0.534123762,0.691826601,0.364135077,0.418587292,0.564033028,0.759981949,0,0,0,0,0,0,0,0,103.3086325,10.15569562,-0.637862685,0.662276845,-0.420108719,-0.619010196,-0.658446084,0.266932343,drive
0.032432537,0.786116759,0.589191203,-0.844148778,1.793757681,2.63790646,0.703923695,-0.072466046,0.280827295,0.205621407,-0.375828077,0.553762007,0.929590083,0.405822716,0.041246649,0.884727317,0.726122594,-1.010239681,1.762428153,2.772667834,1.136282091,2.985967145,132.8657455,144.0488487,-228.5169874,187.5777777,416.0947651,206.5870716,-3.41228132,187.255196,156.4802343,-226.7391645,404.1136084,630.8527729,209.0975273,-4.723150918,68.17432683,47.64820707,-133.7283467,74.4220262,208.1503729,97.11460507,1.078461995,0.569657935,2,2.004503629,212.1451718,111.3680722,2,379.9767585,0.596551429,0.776546258,0.15667336,0.215147555,0.872077922,1.092619962,0,0,0,0,0,0,0,0,93.42992256,19.85614904,-0.555818448,0.702782542,-0.645683751,-0.866696155,-0.626050366,0.696611469,drive
0.107715315,1.03312363,0.633016704,-1.118902596,2.146448609,3.265351205,0.874391466,-0.126240596,0.697456598,0.975467679,-1.121625671,0.870622912,1.992248583,1.208278613,-0.028675589,0.705919391,0.512552596,-0.964615756,1.519269025,2.48388478,0.701682899,5.222993621,138.4431449,168.5396121,-235.5616188,207.326016,442.8876349,200.2726501,33.79251208,140.2038778,103.9243155,-147.2587979,390.2401838,537.4989817,122.2465242,0.121568487,133.2047096,173.9940574,-206.2664441,182.6936216,388.9600657,248.3065298,1.288001288,0.649250781,1,2.583987053,218.4610802,100.0555403,1,467.9267061,0.624902421,0.904081755,0.356840979,0.435250511,0.755152677,0.898452185,0,0,0,0,0,0,0,0,102.3012303,14.91779352,-0.603154015,0.565787254,-0.345210566,-0.702074115,-0.57251935,0.335228158,drive
0.009379934,0.760137961,0.558046464,-0.906216666,1.755721691,2.661938357,0.810326408,-0.019069277,0.260441662,0.18721223,-0.37575456,0.521463589,0.897218149,0.412161069,0.043550748,0.776906014,0.698245473,-0.883836533,1.756366793,2.640203325,0.912650172,-3.283950787,127.5437264,163.673701,-201.5298565,227.248624,428.7784806,199.2781746,-3.255477914,188.2420481,179.5113307,-231.7472379,397.4401861,629.187424,289.6462677,0.529972992,77.58756414,57.3668152,-153.6397409,115.7480796,269.3878206,71.33033914,0.964803522,0.566325865,3,1.735147069,210.2980517,116.2699175,2,381.9855279,0.542578173,0.654782492,0.147706075,0.17807996,0.73708217,0.909243145,0,0,0,0,0,0,0,0,90.18425773,23.75769167,-0.703602741,0.741661599,-0.742676129,-0.870927985,-0.8009433,0.674889097,drive
0.072866799,0.90350829,0.545218059,-1.006523276,1.943210591,2.949733867,0.641907027,-0.162705556,0.594952886,0.75210399,-1.082023191,0.918750357,2.000773548,0.997651518,0.002712552,0.7468487,0.663597398,-0.903325392,1.977092555,2.880417946,0.746619732,13.23988783,144.3492731,147.7878762,-221.5950868,246.6347157,468.2298026,185.0292003,14.69403231,113.185452,85.10702876,-169.3039005,248.8702104,418.1741109,149.2415403,8.948686113,115.0300476,148.2582614,-155.3059521,166.3298508,321.6358029,237.0334311,1.168745674,0.627616701,1,2.520849673,205.3041444,72.1184272,2,298.9496197,0.476983704,0.648913336,0.295291772,0.359597816,0.742249968,0.950899951,0,0,0,0,0,0,0,0,93.6638785,4.703940143,-0.708401222,0.456128855,-0.237646665,-0.602138613,-0.748199157,0.302284015,drive
-0.031767169,0.715959805,0.287324465,-0.798766419,1.653981513,2.452747931,0.624668298,-0.028839709,0.273456414,0.208147874,-0.343141276,0.542921862,0.886063137,0.457512592,0.060142469,0.621959056,0.942559378,-0.8123142,0.979981225,1.792295425,1.269300532,-10.23914024,139.7559826,139.9701965,-235.6886588,198.3781995,434.0668583,180.6233226,-1.016071628,176.4960031,174.2715052,-214.4302985,385.8432104,600.2735089,185.9922106,-4.870285909,63.60793963,78.35021403,-99.92509551,88.01262334,187.9377189,98.09496257,0.900867527,0.41000685,2,1.544542962,205.6001727,112.1904846,1,445.1735875,0.511060508,0.689128666,0.162177445,0.195783847,0.461023205,0.543354292,0,0,0,0,0,0,0,0,97.63082676,20.03462037,-0.478553389,0.69814113,-0.824347679,-0.829113131,-0.658828376,0.612671296,drive
0.079771565,0.85875641,0.530766027,-0.894324916,1.803646041,2.697970957,0.74624971,-0.131625418,0.630528671,0.685630795,-1.113258009,0.962740633,2.075998642,0.946553788,-0.009252232,0.728676236,0.586176851,-0.786498307,1.796547093,2.5830454,0.815868234,16.43394244,133.2953895,194.1551681,-184.0092463,240.4468049,424.4560511,229.6156217,16.30483664,120.5025221,79.87797631,-167.429911,300.2311913,467.6611023,99.53813686,-0.816315008,131.0157096,133.9418528,-207.7480727,189.5818608,397.3299334,260.4045526,1.137830972,0.628580202,1,2.381322404,209.591569,77.85626229,2,317.362667,0.464373118,0.640318595,0.307604527,0.362376377,0.729343516,0.946172566,0,0,0,0,0,0,0,0,89.55288867,2.280154185,-0.819095718,0.472323471,-0.339695122,-0.495417625,-0.825741228,0.314537472,drive
-0.039255117,0.695732444,0.417596376,-0.820610536,1.738753699,2.559364236,0.411145473,-0.043205689,0.261750519,0.284213139,-0.503384474,0.549804264,1.053188739,0.373436985,0.037495733,0.598857108,0.851763032,-0.707554369,1.210406192,1.917960561,1.054911169,-0.851977574,119.3911559,112.603475,-204.5499051,178.5490529,383.098958,169.062337,-6.698465111,159.9889282,112.828986,-179.1292447,326.5348064,505.6640511,196.4389344,-0.776856885,51.05971345,48.91855847,-101.1007935,86.02484192,187.1256354,52.62651743,0.85449696,0.431086272,2,1.502503103,184.5362408,91.92591701,1,368.1488445,0.480594802,0.624524653,0.163873229,0.219483025,0.505556393,0.632321317,0,0,0,0,0,0,0,0,75.91531794,18.25303769,-0.483411836,0.554629572,-0.562370527,-0.809562885,-0.555322582,0.493772955,drive
0.060802433,0.853095562,0.625480939,-1.071756832,1.882686123,2.954442955,0.981314314,-0.140201218,0.713174709,0.923675923,-1.426936,1.053140905,2.480076905,0.916304077,0.013222224,0.672848748,0.842479026,-0.84657731,1.231967225,2.078544535,1.249459967,5.929584663,133.0468553,110.665181,-254.8972568,200.152208,455.0494649,160.119396,15.25771824,148.5506222,108.5328851,-136.2499539,381.6076635,517.8576174,163.8353751,-12.82462692,108.1719243,153.798809,-187.3687389,145.6771505,333.0458894,209.2054177,1.226346235,0.456857416,1,2.034724247,205.7658824,97.78930868,1,412.7091593,0.539271359,0.716686521,0.374651641,0.452397916,0.623944767,0.805978063,0,0,0,0,0,0,0,0,93.37200656,17.42136377,-0.474856458,0.479830168,-0.293543977,-0.721337196,-0.590136943,0.324655969,drive
-0.016493271,0.740823243,0.564969992,-0.845978211,1.617267212,2.463245423,0.722622148,-0.036462534,0.261278397,0.302761349,-0.362392177,0.61179509,0.974187267,0.372287663,0.052776066,0.79574615,0.623452362,-0.935980951,1.916680567,2.852661518,0.784828089,1.988626047,128.6630448,150.3055019,-201.0102928,236.6923786,437.7026714,180.8364931,-1.061557463,186.0376528,117.6510118,-220.2851102,364.0451104,584.3302206,256.0335259,-5.258365452,53.88752532,38.11523578,-107.9169889,76.2077062,184.1246951,66.97799736,0.958927323,0.578915071,3,1.794483628,212.8167484,93.86062168,2,334.4028266,0.504273306,0.661634469,0.169762841,0.223604691,0.771609416,0.993946067,0,0,0,0,0,0,0,0,95.67502085,20.70476418,-0.596400361,0.534422619,-0.543188098,-0.73785619,-0.556436591,0.591722266,drive
0.056518055,0.824427693,0.609688756,-0.927914716,1.92365306,2.851567775,0.72942244,-0.140477986,0.759962535,0.88493154,-1.394892721,1.263477101,2.658369821,0.999730277,0.011787651,0.711209109,0.706015784,-0.931159877,1.698923588,2.630083466,1.002809648,-1.8880123,142.3548791,151.0586666,-256.1669611,215.0457806,471.2127417,216.5243114,15.12755213,113.8366818,95.07424705,-162.4274385,252.8161564,415.2435949,141.4304801,-13.52769233,118.9829425,149.3747986,-225.3221478,143.7463228,369.0684706,201.3509679,1.208385895,0.570888171,1,2.059625508,205.9273381,73.41648079,3,275.5946564,0.477418317,0.62703246,0.350917891,0.437995508,0.690800955,0.894374532,0,0,0,0,0,0,0,0,87.34263977,14.6718782,-0.575984382,0.435085391,-0.185311614,-0.557039121,-0.689055635,0.131913257,drive
